births_2017_18, natural_increase_2020_21, births_2020_21, births_2016_17, state_name_2021, net_internal_migration_2019_20, deaths_2018_19, internal_departures_2018_19, natural_increase_2018_19, overseas_departures_2018_19, natural_increase_2017_18, overseas_departures_2017_18, lga_name_2021, internal_arrivals_2017_18, overseas_departures_2020_21, deaths_2017_18, internal_arrivals_2016_17, lga_code_2021, net_overseas_migration_2019_20, internal_departures_2016_17, deaths_2016_17, erp_2017, erp_2018, erp_2019, net_internal_migration_2017_18, erp_2021, erp_2020, erp_change_per_cent_2020_21, net_overseas_migration_2016_17, overseas_arrivals_2020_21, net_internal_migration_2018_19, overseas_arrivals_2016_17, net_overseas_migration_2018_19, overseas_arrivals_2017_18, area_km2, net_internal_migration_2020_21, overseas_arrivals_2019_20, erp_2008, erp_2009, erp_2006, erp_2007, net_internal_migration_2016_17, births_2019_20, erp_2012, erp_2011, erp_2010, internal_departures_2019_20, erp_2016, deaths_2020_21, erp_2015, erp_2014, erp_2013, internal_departures_2020_21, erp_change_number_2020_21, internal_arrivals_2019_20, overseas_arrivals_2018_19, overseas_departures_2019_20, internal_departures_2017_18, deaths_2019_20, state_code_2021, natural_increase_2016_17, pop_density_2021_people_per_km2, net_overseas_migration_2020_21, primaryindex, overseas_departures_2016_17, erp_2001, erp_2003, erp_2002, erp_2005, internal_arrivals_2020_21, erp_2004, internal_arrivals_2018_19, net_overseas_migration_2017_18, natural_increase_2019_20, births_2018_19
291,65,241,208,"South Australia",10,188,1389,39,169,94,169,"Murray Bridge",1395,133,197,1142,"45040",266,1119,167,21840,22166,22508,5,22905,22846,0.258300006389618,214,94,35,389,268,396,1831.75964355469,33,460,19144,19556,18159,18594,23,245,20448,20137,19818,1388,21562,176,21274,21004,20726,1327,59,1398,437,194,1390,183,4,41,12.5044002532959,-39,325,175,17023,17427,17239,17931,1360,17649,1424,227,62,227
11,6,12,13,"South Australia",0,13,43,3,0,-8,0,"Orroroo Carrieton",40,0,19,14,"45400",0,27,16,896,854,850,-35,839,844,-0.592400014400482,0,0,-8,1,1,1,3321.82397460938,-11,1,938,915,959,958,-13,8,894,884,893,41,912,6,911,900,895,46,-5,41,1,1,75,14,4,-3,0.252600014209747,0,330,1,1013,1009,1010,970,35,994,35,1,-6,16
258,35,226,253,"South Australia",-265,186,1367,61,31,52,30,"Whyalla",1104,24,206,800,"48540",50,1416,183,22004,21767,21663,-330,21260,21506,-1.14390003681183,39,17,-213,71,48,71,1071.33972167969,-274,84,22275,22375,21989,22165,-616,250,22617,22561,22497,1293,22511,191,22670,22703,22659,1191,-246,1028,79,34,1434,192,4,70,19.8442993164062,-7,354,32,22049,21970,22009,21890,917,21947,1154,41,58,247
237,137,216,199,"Western Australia",-67,122,1784,92,98,114,103,"Bassendean",1628,55,123,1428,"50350",91,1559,107,15617,15735,15828,-41,16031,15976,0.344300001859665,43,42,-62,162,63,148,10.3449001312256,-69,168,14358,14626,13896,14099,-131,234,15527,15179,14897,1533,15613,79,15842,16003,15828,1573,55,1466,161,77,1669,110,5,92,1549.65246582031,-13,363,119,14055,14030,14165,13943,1504,13996,1722,45,124,214
97,51,102,86,"South Australia",-83,93,477,28,49,28,49,"Naracoorte Lucindale",588,40,69,317,"45090",80,387,66,8553,8533,8558,-118,8502,8573,-0.828199982643127,59,28,-85,112,82,119,4519.71484375,-110,137,8294,8304,8354,8311,-70,99,8433,8342,8314,546,8544,51,8570,8585,8528,575,-71,463,131,57,706,81,4,20,1.8811000585556,-12,326,53,8239,8314,8311,8345,465,8300,392,70,18,121
40,-6,43,59,"South Australia",18,42,271,5,2,-20,2,"Northern Areas",236,1,60,151,"45120",4,183,46,4606,4604,4618,16,4650,4625,0.540499985218048,2,1,6,4,3,4,2986.18188476562,31,6,4717,4660,4760,4755,-32,40,4590,4568,4603,267,4623,49,4616,4610,4595,273,25,285,5,2,220,55,4,13,1.55719995498657,0,327,2,4765,4770,4761,4755,304,4751,277,2,-15,47
350,37,332,350,"South Australia",-298,324,3822,11,617,45,602,"Norwood Payneham and St Peters",3462,480,305,2941,"45290",634,3305,312,36572,36757,37099,-385,36930,37461,-1.41750001907349,502,267,-300,1092,631,1127,15.1035995483398,-355,1320,35594,35868,34967,35315,-364,313,36343,36291,36190,3652,36396,295,36369,36361,36347,4041,-531,3354,1248,686,3847,287,4,38,2445.1123046875,-213,328,590,33546,34125,33915,34621,3686,34389,3522,525,26,335
1841,753,1957,1913,"South Australia",444,1203,8423,678,383,605,384,"Onkaparinga",8448,304,1236,7111,"45340",621,7255,1227,170397,171496,172945,-21,175711,174564,0.657100021839142,483,215,163,882,608,899,518.12548828125,483,1049,156775,159268,153244,154841,-144,1816,165034,163392,161579,8238,169372,1204,168433,167376,166244,8674,1147,8682,991,428,8469,1262,4,686,339.128295898438,-89,329,399,150119,150926,150642,151906,9157,151155,8586,515,554,1881
70,36,86,68,"South Australia",-42,51,345,9,19,7,19,"Tatiara",330,15,63,229,"47630",31,311,54,6772,6795,6817,-9,6803,6826,-0.336899995803833,23,10,-16,42,29,44,6527.234375,-54,52,6891,6841,7037,6974,-82,72,6774,6740,6815,364,6817,50,6821,6811,6789,371,-23,322,48,21,339,52,4,14,1.04219996929169,-5,344,19,7032,7115,7067,7070,317,7100,329,25,20,60
11,-10,10,15,"South Australia",-10,16,121,-3,1,-11,1,"Peterborough",127,1,22,115,"45540",2,98,25,1721,1700,1687,-12,1650,1668,-1.07910001277924,2,1,-12,3,2,3,3020.14208984375,-8,3,1887,1838,1946,1925,17,9,1740,1758,1792,98,1712,20,1706,1717,1728,118,-18,88,3,1,139,20,4,-10,0.546299993991852,0,331,1,2014,2010,2009,1963,110,1994,109,2,-11,13
1464,869,1522,1478,"South Australia",350,628,7065,882,297,868,295,"Playford",7288,233,596,6745,"45680",486,6451,635,92063,93426,94851,94,98120,96538,1.63870000839233,373,165,69,680,474,696,345.203796386719,781,818,74514,76574,71385,72682,294,1476,83022,80684,78623,7254,90553,653,88980,87380,85232,7322,1582,7604,771,332,7194,625,4,843,284.237915039062,-68,332,307,68247,69311,68767,70488,8103,69752,7134,401,851,1510
1707,750,1715,1776,"South Australia",-710,1016,11140,658,1104,714,1102,"Port Adelaide Enfield",10299,876,993,9192,"45890",1678,10477,1026,124849,126125,127826,-937,129539,129520,0.0147000001743436,1377,619,-736,2524,1779,2601,91.7587966918945,-474,2901,110157,112299,105579,107820,-1285,1731,118185,116492,114488,11147,124007,965,122766,121422,119876,11363,19,10437,2883,1223,11236,1005,4,750,1411.73376464844,-257,333,1147,101371,103051,102167,104370,10889,103526,10404,1499,726,1674
189,41,174,196,"South Australia",-215,145,1036,34,20,63,20,"Port Augusta",746,16,126,623,"46090",32,830,110,14265,14102,13860,-254,13536,13697,-1.17540001869202,27,11,-308,48,32,48,1157.99047851562,-197,56,14348,14404,14251,14300,-207,156,14454,14413,14438,957,14359,133,14442,14498,14496,966,-161,742,52,24,1000,136,4,86,11.6892004013062,-5,334,21,13700,13998,13701,14108,769,14059,728,28,20,179
172,35,161,184,"South Australia",-34,132,926,81,24,26,24,"Port Lincoln",908,19,146,606,"46300",41,652,102,14591,14627,14717,-24,14826,14749,0.52209997177124,32,13,-31,57,40,58,30.3680992126465,48,68,14256,14364,14060,14144,-46,165,14495,14462,14432,910,14523,126,14585,14595,14531,848,77,876,64,27,932,140,4,82,488.209686279297,-6,335,25,13842,13992,13896,14012,896,13993,895,34,25,213
192,-22,180,174,"South Australia",-89,194,916,23,15,7,15,"Port Pirie",857,12,185,759,"46450",24,805,197,17716,17631,17631,-112,17473,17576,-0.586000025272369,18,8,-46,34,23,35,1760.70971679688,-77,41,17619,17650,17551,17610,-46,189,17714,17627,17680,918,17767,202,17826,17870,17793,964,-103,829,38,17,969,179,4,-23,9.92380046844482,-4,336,16,17568,17536,17608,17511,887,17515,870,20,10,217
1017,368,1083,1053,"South Australia",-411,649,6625,389,363,343,362,"Tea Tree Gully",6197,285,674,5394,"47700",589,5985,675,99410,99697,100280,-548,100879,100855,0.0238000005483627,470,202,-389,848,583,854,95.2108993530273,-261,997,98504,98640,98456,98458,-591,1084,98547,98315,98624,6402,99153,715,98983,98726,98558,6408,24,5991,946,408,6745,687,4,378,1059.53198242188,-83,345,378,99121,99126,99116,98422,6147,98713,6236,492,397,1038
238,112,230,251,"South Australia",-151,125,2262,128,218,105,217,"Prospect",1901,173,133,1708,"46510",320,2045,119,21172,21260,21538,-284,21925,21825,0.458200007677078,253,115,-167,475,317,484,7.79150009155273,46,567,20447,20634,19959,20219,-337,236,20842,20690,20722,2168,21124,118,21096,21050,20959,2131,100,2017,535,247,2185,118,4,132,2813.9638671875,-58,337,222,19106,19472,19304,19714,2177,19594,2095,267,118,253
90,32,110,102,"South Australia",-55,97,579,26,43,0,44,"Renmark Paringa",538,35,90,503,"46670",70,515,74,9853,9870,9910,-42,9909,9926,-0.171299993991852,57,25,-55,101,69,103,916.442016601562,-39,119,9625,9567,9689,9657,-12,81,9518,9429,9519,588,9780,78,9722,9656,9588,552,-17,533,112,49,580,80,4,28,10.8125,-10,338,44,9793,9674,9832,9678,513,9635,524,59,1,123
9,7,14,12,"South Australia",12,14,123,-2,1,-1,1,"Robe",133,1,10,51,"46860",1,47,9,1422,1444,1450,21,1496,1472,1.63039994239807,2,1,6,3,2,3,1091.71618652344,17,3,1408,1423,1386,1401,4,15,1427,1431,1431,104,1413,7,1423,1425,1425,111,24,116,3,2,112,6,4,3,1.37030005455017,0,339,1,1379,1386,1385,1395,128,1376,129,2,9,12
92,70,70,80,"South Australia",-106,0,607,71,19,87,19,"Roxby Downs",486,15,5,466,"46970",31,608,4,4010,4014,3955,-108,3853,3947,-2.38159990310669,24,10,-159,43,29,44,110.477798461914,-159,52,4566,4670,4186,4370,-142,70,4728,4826,4735,599,4052,0,4327,4418,4609,593,-94,493,48,21,594,3,4,76,34.8758010864258,-5,340,19,3618,3930,3801,4014,434,3969,448,25,67,71
1917,856,1831,2005,"South Australia",-1192,1033,10799,842,913,912,913,"Salisbury",9589,723,1005,8722,"47140",1435,9814,921,141505,142558,143621,-1098,144160,144859,-0.482499986886978,1167,512,-1247,2116,1468,2152,159.843200683594,-1344,2468,126281,128854,121288,123789,-1092,1945,134381,132880,131227,10828,140346,975,138695,137257,135880,10983,-699,9636,2381,1033,10687,950,4,1084,901.8837890625,-211,341,949,113849,116172,114841,119469,9639,117595,9552,1239,995,1875
23,1,19,13,"South Australia",-19,23,118,-4,10,4,10,"Southern Mallee",110,8,19,68,"47290",15,68,19,2070,2094,2081,7,2064,2089,-1.19669997692108,13,5,-24,23,15,23,5702.20263671875,-23,27,2165,2155,2187,2176,0,22,2107,2123,2137,114,2063,18,2058,2073,2088,141,-25,95,25,12,103,10,4,-6,0.361999988555908,-3,342,10,2300,2229,2262,2197,118,2210,94,13,12,19
30,10,26,26,"South Australia",-4,18,104,1,2,8,2,"Streaky Bay",103,2,22,91,"47490",4,89,18,2181,2214,2192,22,2226,2204,0.998199999332428,3,1,-26,5,3,5,6222.85888671875,13,6,2126,2140,2067,2100,2,27,2170,2175,2157,86,2168,16,2164,2180,2194,130,22,82,5,2,81,15,4,8,0.357699990272522,-1,343,2,1981,2002,1997,2031,143,2015,78,3,12,19
297,-111,314,409,"South Australia",-233,431,3746,-75,603,-154,585,"Unley",3358,465,451,3185,"47980",504,3372,473,39099,39150,39244,-204,38915,39417,-1.27359998226166,411,235,-328,972,497,994,14.270299911499,-161,1167,37821,38113,37211,37512,-187,346,38514,38374,38331,3576,38939,425,38823,38695,38552,3685,-502,3343,1100,663,3562,444,4,-64,2726.99243164062,-230,348,561,36405,36668,36491,36805,3524,36658,3418,409,-98,356
93,-108,100,106,"South Australia",355,220,922,-118,20,-108,20,"Victor Harbor",1187,16,201,1100,"48050",32,923,206,15112,15249,15464,219,15996,15724,1.72979998588562,24,10,303,44,30,46,384.62548828125,386,54,13144,13508,12303,12694,177,94,14377,14176,13866,907,15011,208,14886,14729,14525,991,272,1262,50,22,968,221,4,-100,41.5885009765625,-6,349,20,11062,11664,11374,12180,1377,11953,1225,26,-127,102
58,-1,78,102,"South Australia",-58,70,460,7,9,-26,10,"Wakefield",470,8,84,400,"48130",16,463,83,6918,6815,6837,-90,6807,6773,0.501999974250793,12,5,-1,22,16,23,3468.48779296875,38,26,6585,6628,6533,6559,-63,61,6778,6741,6692,472,6950,79,6932,6896,6841,458,34,414,25,10,560,83,4,19,1.96249997615814,-3,350,10,6576,6552,6586,6533,496,6536,459,13,-22,77
421,92,417,387,"Western Australia",-4,336,2214,26,163,109,175,"Albany",2244,94,312,2096,"50080",154,1956,333,37555,37820,38062,81,38370,38303,0.174899995326996,76,72,106,275,110,250,4308.4580078125,-3,282,33704,34164,33171,33310,140,393,35643,34873,34518,2094,37285,325,37206,36919,36318,2048,67,2090,273,128,2163,302,5,54,8.90569972991943,-22,359,199,31362,32020,31713,32726,2045,32237,2320,75,91,362
1546,1092,1495,1540,"Western Australia",1356,405,7084,1173,685,1136,731,"Armadale",8429,387,410,7526,"50210",645,6350,379,84669,87607,90843,1494,96128,93953,2.31500005722046,311,296,1616,1145,447,1039,559.525817871094,1174,1187,55809,58508,52299,53735,1176,1544,69101,65395,61858,6594,82021,403,78848,75559,72662,6717,2175,7950,1132,542,6935,435,5,1161,171.802597045898,-91,360,834,52391,52049,52204,51795,7891,52041,8700,308,1109,1578
95,98,106,104,"Western Australia",-148,16,1069,86,80,83,86,"Ashburton",989,45,12,787,"50250",75,956,9,13273,13327,13311,-65,13285,13333,-0.360000014305115,36,35,-155,135,53,122,100817.3125,-136,139,8480,9004,7608,7939,-169,105,11194,10227,9510,1034,13311,8,13002,12515,12025,1017,-48,886,133,64,1054,10,5,95,0.1317999958992,-10,361,99,5969,6467,6138,7263,881,6925,914,36,95,102
196,120,201,188,"Western Australia",260,59,957,133,162,112,173,"Augusta Margaret River",1134,91,84,986,"50280",152,752,81,15234,15694,16182,276,17130,16704,2.55029988288879,74,69,251,271,104,245,2122.375,328,280,11522,11766,11052,11195,234,178,12870,12228,11951,836,14819,81,14419,13996,13487,888,426,1096,266,128,858,68,5,107,8.07110023498535,-22,362,197,10228,10639,10346,10936,1216,10791,1208,72,110,192
55,-23,63,62,"South Australia",13,82,760,-16,136,-28,131,"Walkerville",775,104,83,747,"48260",94,742,76,7862,7946,8008,36,7990,8093,-1.27269995212555,90,49,-15,214,93,207,3.52999997138977,-25,242,7223,7259,7179,7199,5,58,7367,7308,7290,754,7781,86,7732,7447,7399,888,-103,767,229,148,739,80,4,-14,2263.4560546875,-55,351,124,6995,7061,7023,7118,863,7101,745,76,-22,66
114,-6,111,96,"South Australia",0,121,649,-7,10,5,10,"Wattle Range",628,7,109,536,"48340",15,514,130,12025,12032,12039,-12,12106,12059,0.389800012111664,15,6,-2,25,16,24,3926.21020507812,54,27,12144,12055,12224,12160,22,114,11880,11792,11990,632,12022,117,12010,11982,11935,700,47,632,26,12,640,109,4,-34,3.08340001106262,-1,352,10,12234,12242,12287,12250,754,12220,647,14,5,114
11,4,11,12,"South Australia",5,13,16,-5,2,4,2,"Wudinna",26,1,7,28,"48640",2,21,8,1292,1294,1300,-4,1299,1307,-0.612100005149841,2,1,9,4,2,4,5075.2783203125,-12,4,1305,1295,1346,1321,7,10,1271,1280,1291,18,1279,7,1279,1276,1272,55,-8,23,4,2,30,10,4,4,0.255899995565414,0,355,2,1449,1417,1438,1363,43,1391,25,2,0,8
42,-8,44,43,"South Australia",107,59,459,-11,10,1,10,"Yankalilla",542,7,41,388,"48750",16,275,43,5401,5478,5572,64,5839,5679,2.8173999786377,12,6,91,22,14,22,751.257690429688,169,26,4396,4442,4245,4331,113,46,4586,4451,4448,500,5276,52,5095,4925,4759,413,160,607,24,10,478,62,4,0,7.77229976654053,-1,356,10,3832,3959,3914,4151,582,4048,550,12,-16,48
77,-68,96,103,"South Australia",75,140,532,-53,3,-62,3,"Yorke Peninsula",586,3,139,459,"48830",5,399,156,11301,11329,11323,84,11374,11330,0.388300001621246,3,2,40,8,7,9,5899.6396484375,113,10,11360,11315,11474,11409,60,88,11231,11198,11252,514,11291,164,11267,11254,11241,559,44,589,10,5,502,161,4,-53,1.92789995670319,-1,357,5,11466,11519,11492,11530,672,11498,572,6,-73,87
32,5,24,28,"South Australia",-72,22,318,20,7,15,7,"Unincorporated SA",254,6,17,169,"49399",11,309,13,3522,3520,3514,-26,3395,3453,-1.6797000169754,8,3,-36,15,10,16,619426.0625,-60,18,4190,4327,3858,4024,-140,20,4377,4556,4456,300,3639,19,3849,4027,4199,251,-58,228,17,7,280,20,4,15,0.00549999997019768,-3,358,7,5911,4516,4878,4080,191,4303,282,9,0,42
924,448,919,1012,"Western Australia",-757,510,7124,364,1029,398,1096,"Bayswater",5951,580,526,5528,"50420",959,6737,566,68489,68197,68423,-1149,68877,69057,-0.260699987411499,461,440,-800,1710,662,1555,34.6169013977051,-488,1772,62617,64192,59632,60911,-1209,919,68143,66840,65369,6380,68791,471,69136,69256,69083,6268,-180,5623,1691,813,7100,487,5,446,1989.69287109375,-140,364,1249,58446,58494,58432,58344,5780,58505,6324,459,432,874
605,408,677,619,"Western Australia",-339,271,4503,328,782,348,832,"Belmont",3948,439,257,3949,"50490",728,4585,297,41485,41484,42124,-697,42795,42818,-0.0537000000476837,351,334,-189,1299,501,1180,39.8246002197266,-326,1345,33970,35204,31560,32742,-636,572,38791,37358,36101,4469,41448,269,41055,40531,39919,4392,-23,4130,1283,617,4645,267,5,322,1074.58715820312,-105,365,948,29919,30358,30273,30966,4066,30749,4314,348,305,599
17,9,22,13,"Western Australia",9,5,111,4,1,6,1,"Beverley",87,1,11,87,"50560",1,85,18,1746,1748,1758,-5,1767,1768,-0.0566000007092953,1,0,5,2,1,2,2370.51953125,-9,2,1634,1643,1646,1649,2,14,1653,1604,1619,131,1748,13,1732,1707,1692,125,-1,140,2,1,92,14,5,-5,0.745400011539459,-1,366,1,1579,1618,1586,1631,116,1625,116,1,0,9
26,11,20,29,"Western Australia",-56,5,223,8,5,19,6,"Boddington",176,3,7,190,"50630",5,242,11,1850,1833,1801,-38,1776,1765,0.623199999332428,2,2,-43,8,3,8,1904.47912597656,1,9,1747,1910,1427,1576,-52,26,2252,2247,2138,241,1882,9,2031,2132,2225,203,11,185,8,4,214,11,5,18,0.932500004768372,-1,367,6,1437,1373,1408,1434,204,1382,180,2,15,13
21,3,23,19,"Western Australia",6,11,135,11,3,6,3,"Boyup Brook",136,2,15,71,"50770",3,77,15,1722,1756,1763,26,1793,1771,1.2422000169754,2,1,-6,6,2,5,2826.45849609375,20,5,1570,1591,1563,1564,-6,14,1656,1617,1592,103,1722,20,1681,1687,1667,104,22,109,5,2,110,15,5,4,0.634400010108948,-1,368,4,1649,1622,1654,1572,124,1578,129,2,-1,22
41,5,34,30,"Western Australia",15,41,387,-7,9,7,10,"Bridgetown-Greenbushes",346,5,34,265,"50840",9,251,37,4708,4722,4740,3,4828,4757,1.49249994754791,4,4,19,15,6,14,1337.36096191406,67,16,4199,4286,4134,4149,14,34,4546,4421,4337,349,4697,29,4727,4687,4647,350,71,364,15,7,343,41,5,-7,3.61010003089905,-1,369,11,4205,4175,4262,4134,417,4073,406,4,-7,34
11,-7,8,18,"Western Australia",1,14,98,-6,3,-6,3,"Brookton",66,1,17,66,"50910",3,86,16,986,965,952,-17,946,960,-1.45829999446869,2,1,-9,5,2,5,1601.15319824219,-7,5,1014,1007,1037,1022,-20,22,992,969,995,74,1002,15,1010,1018,998,80,-14,75,5,2,83,18,5,2,0.590799987316132,0,370,3,1048,1040,1034,1038,73,1028,89,2,4,8
290,220,314,310,"Western Australia",-305,68,1958,209,147,202,158,"Broome",1747,83,88,823,"50980",139,1102,75,16981,16947,16916,-302,16961,16999,-0.223499998450279,66,63,-335,246,95,224,54401.82421875,-238,255,14924,15172,14326,14577,-279,324,16389,15737,15416,1775,16959,94,17060,17100,17185,1719,-38,1470,242,116,2049,75,5,235,0.311800003051758,-20,371,180,13249,13837,13606,14219,1481,14045,1623,66,249,277
412,78,379,435,"Western Australia",-291,304,3250,78,275,105,290,"Bunbury",2722,153,307,2495,"51190",257,3253,271,32102,31767,31658,-565,31508,31690,-0.574299991130829,122,118,-363,455,176,415,65.4162979125977,-225,473,31473,31993,31450,31152,-758,353,32826,32580,32257,2985,32574,301,32872,32941,32951,2969,-182,2694,451,216,3287,287,5,164,481.653686523438,-35,374,333,30616,30382,30483,31035,2744,30611,2887,125,66,382
381,128,407,401,"Western Australia",468,301,2147,126,155,110,166,"Busselton",2454,88,271,2313,"51260",147,1878,302,38371,38921,39632,368,41041,40340,1.73769998550415,71,67,482,261,103,238,1454.05090332031,594,271,28393,29596,26711,27197,435,368,33211,31523,30664,1898,37766,279,36940,35917,34696,2018,701,2366,258,124,2086,275,5,99,28.2252998352051,-21,375,190,23192,24265,23843,25996,2612,24581,2629,72,93,427
225,64,249,269,"Western Australia",28,192,2485,51,610,76,625,"Cambridge",2263,414,149,2280,"51310",359,2193,184,28316,28464,28897,-95,29227,29340,-0.38510000705719,153,228,127,869,255,792,21.9554996490479,9,912,25646,26018,24939,25236,87,220,27244,26652,26244,2309,27991,185,27988,27940,27856,2527,-113,2337,865,553,2358,164,5,85,1331.19262695312,-186,376,716,24433,24594,24534,24638,2536,24480,2612,167,56,243
1085,640,1092,1130,"Western Australia",-1770,448,9431,608,2449,654,2602,"Canning",7238,1397,431,6693,"51330",2220,9009,456,93164,92888,93036,-1989,93611,94159,-0.582000017166138,1073,1033,-1995,4031,1535,3661,64.8790969848633,-824,4174,85135,87242,80933,83123,-2316,1150,92197,90736,88746,8610,93733,452,93959,93843,93491,8250,-548,6840,3984,1954,9227,477,5,674,1442.85290527344,-364,377,2958,77474,79186,78496,80261,7426,79843,7436,1059,673,1056
9,0,10,17,"Western Australia",-26,8,66,1,5,-1,5,"Broomehill-Tambellup",46,3,10,19,"51080",4,43,9,1150,1132,1108,-20,1076,1088,-1.10290002822876,2,2,-28,8,3,8,2609.6611328125,-11,8,1175,1198,1208,1183,-24,12,1185,1178,1177,71,1164,10,1180,1191,1194,62,-12,45,8,4,66,10,5,8,0.412299990653992,-1,372,6,1260,1237,1245,1204,51,1222,38,3,2,9
8,-5,8,8,"Western Australia",-9,5,57,10,11,-4,12,"Bruce Rock",38,6,12,45,"51120",10,48,8,943,939,941,-5,950,949,0.105400003492832,5,5,-16,19,8,17,2724.6943359375,7,20,982,988,1004,978,-3,13,988,1002,991,57,941,13,955,966,988,52,1,48,19,10,43,6,5,0,0.348699986934662,-1,373,14,1132,1097,1100,1040,59,1055,41,5,7,15
183,165,215,211,"Western Australia",55,53,1680,172,79,144,86,"Capel",1664,46,39,1515,"51400",76,1347,56,17734,18020,18166,107,18617,18410,1.12440001964569,36,34,-80,133,54,121,557.898315429688,54,138,12256,13274,10666,11330,168,175,15759,15059,14192,1448,17375,50,17250,16934,16483,1522,207,1503,133,62,1557,62,5,155,33.3698997497559,-12,378,97,7136,8005,7562,9733,1576,8902,1600,35,113,225
6,6,11,11,"Western Australia",-19,3,63,2,3,2,3,"Carnamah",52,1,4,55,"51470",2,67,3,561,541,534,-23,525,527,-0.37950000166893,1,1,-10,4,1,4,2870.931640625,-8,4,703,641,792,743,-12,13,561,554,604,80,564,5,568,566,566,71,-2,61,4,2,75,3,5,8,0.182899996638298,0,379,3,807,797,791,791,63,790,53,1,10,5
84,46,85,76,"Western Australia",-187,38,664,45,47,46,50,"Carnarvon",365,26,38,383,"51540",44,622,32,5539,5361,5184,-244,4995,5078,-1.63450002670288,21,20,-251,78,29,70,46574.703125,-123,80,5967,5972,6051,5943,-239,77,6057,6076,5997,529,5713,39,5844,5951,6034,517,-83,342,76,36,609,40,5,44,0.107199996709824,-6,380,57,6751,6571,6689,6160,394,6304,413,20,37,83
10,10,15,12,"Western Australia",19,7,82,9,4,5,4,"Chapman Valley",94,2,5,88,"51610",3,65,7,1470,1492,1513,15,1553,1540,0.844200015068054,1,2,10,6,2,6,3981.33325195312,3,6,1086,1141,943,989,23,10,1293,1198,1160,81,1441,5,1413,1379,1349,91,13,100,6,3,79,5,5,5,0.390100002288818,0,381,5,880,891,874,924,94,914,92,2,5,16
14,12,12,13,"Western Australia",0,3,0,12,14,11,20,"Christmas Island",0,6,3,0,"51710",-2,0,6,1920,1941,1957,0,1979,1964,0.763700008392334,10,9,0,14,4,30,136.135604858398,0,16,1745,1944,1403,1569,0,9,2107,2167,2115,0,1903,0,1929,1979,2041,0,15,0,18,18,0,0,5,7,14.5369997024536,3,383,4,1442,1337,1365,1380,0,1355,0,10,9,15
55,25,44,60,"Western Australia",-116,18,453,20,27,30,28,"Coolgardie",314,15,25,349,"51960",24,468,12,3636,3505,3405,-172,3382,3349,0.985400021076202,12,11,-136,44,16,39,30297.697265625,12,45,4011,4047,4005,3977,-119,51,4142,4138,4080,433,3695,19,3904,4046,4196,363,33,317,43,21,486,15,5,48,0.111599996685982,-4,388,32,4284,4221,4240,4023,375,4052,317,11,36,38
9,2,10,13,"Western Australia",-22,6,112,2,5,0,6,"Coorow",84,3,9,37,"52030",4,67,8,1035,1004,981,-33,958,961,-0.312200009822845,2,2,-29,8,4,8,4189.8720703125,-4,9,1157,1146,1259,1189,-30,7,1098,1091,1126,92,1058,8,1077,1086,1099,90,-3,70,9,5,117,9,5,5,0.22859999537468,-1,389,6,1381,1389,1378,1301,86,1366,83,2,-2,8
39,29,51,50,"Western Australia",86,22,427,28,16,19,18,"Chittering",491,9,20,439,"51680",14,384,27,5621,5742,5899,94,6175,6022,2.54069995880127,7,7,118,27,11,26,1219.90319824219,126,28,3968,4209,3669,3818,55,46,4798,4533,4394,414,5536,22,5500,5361,5112,436,153,500,27,14,397,23,5,23,5.06190013885498,-2,382,20,2948,3138,3060,3541,562,3328,545,8,23,50
94,-11,80,91,"Western Australia",233,101,1109,-26,258,-8,258,"Claremont",1122,193,102,982,"51750",84,996,116,10640,10698,10722,29,10991,11018,-0.245100006461143,47,84,-13,326,63,295,4.95539999008179,93,337,9571,9716,9393,9463,-14,82,9999,9924,9783,924,10632,91,10515,10357,10220,1041,-27,1157,321,253,1093,103,5,-25,2217.984375,-109,384,279,9166,9247,9220,9349,1134,9267,1096,37,-21,75
